Year,Sport,Event,Country,Medal Rank,Lat,Lon
1988,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Czechoslovakia,3,50.08333333,14.466667
1988,Ski Jumping,"Men's Normal Hill, Individual",Czechoslovakia,2,50.08333333,14.466667
1988,Ski Jumping,"Men's Normal Hill, Individual",Czechoslovakia,3,50.08333333,14.466667
1988,Cross-Country Skiing,Women's 5 Kilometers,Finland,1,60.16666667,24.933333
1988,Cross-Country Skiing,Women's 10 Kilometers,Finland,3,60.16666667,24.933333
1988,Cross-Country Skiing,Women's 4 × 5-Kilometer Relay,Finland,3,60.16666667,24.933333
1988,Ice Hockey,Men's Ice Hockey,Finland,2,60.16666667,24.933333
1988,Ski Jumping,"Men's Normal Hill, Individual",Finland,1,60.16666667,24.933333
1988,Ski Jumping,"Men's Large Hill, Individual",Finland,1,60.16666667,24.933333
1988,Ski Jumping,"Men's Large Hill, Team",Finland,1,60.16666667,24.933333
1988,Alpine Skiing,Men's Downhill,France,3,48.86666667,2.333333
1988,Alpine Skiing,Men's Super G,France,1,48.86666667,2.333333
1988,Biathlon,Men's 10-Kilometer Sprint,Germany,1,52.51666667,13.4
1988,Biathlon,Men's 20 Kilometers,Germany,1,52.51666667,13.4
1988,Bobsled,Men's Two,Germany,2,52.51666667,13.4
1988,Bobsled,Men's Two,Germany,3,52.51666667,13.4
1988,Bobsled,Men's Four,Germany,2,52.51666667,13.4
1988,Figure Skating,Women's Singles,Germany,1,52.51666667,13.4
1988,Luge,Men's Singles,Germany,1,52.51666667,13.4
1988,Luge,Men's Doubles,Germany,1,52.51666667,13.4
1988,Luge,Men's Doubles,Germany,2,52.51666667,13.4
1988,Luge,Women's Singles,Germany,1,52.51666667,13.4
1988,Luge,Women's Singles,Germany,2,52.51666667,13.4
1988,Luge,Women's Singles,Germany,3,52.51666667,13.4
1988,Speedskating,Men's 500 Meters,Germany,1,52.51666667,13.4
1988,Speedskating,"Men's 1,000 Meters",Germany,2,52.51666667,13.4
1988,Speedskating,"Men's 1,500 Meters",Germany,1,52.51666667,13.4
1988,Speedskating,Women's 500 Meters,Germany,2,52.51666667,13.4
1988,Speedskating,Women's 500 Meters,Germany,3,52.51666667,13.4
1988,Speedskating,"Women's 1,000 Meters",Germany,1,52.51666667,13.4
1988,Speedskating,"Women's 1,000 Meters",Germany,2,52.51666667,13.4
1988,Speedskating,"Women's 1,500 Meters",Germany,2,52.51666667,13.4
1988,Speedskating,"Women's 1,500 Meters",Germany,3,52.51666667,13.4
1988,Speedskating,"Women's 3,000 Meters",Germany,2,52.51666667,13.4
1988,Speedskating,"Women's 3,000 Meters",Germany,3,52.51666667,13.4
1988,Speedskating,"Women's 5,000 Meters",Germany,2,52.51666667,13.4
1988,Speedskating,"Women's 5,000 Meters",Germany,3,52.51666667,13.4
1988,Alpine Skiing,Men's Giant Slalom,Italy,1,41.9,12.483333
1988,Alpine Skiing,Men's Slalom,Italy,1,41.9,12.483333
1988,Biathlon,Men's 20 Kilometers,Italy,3,41.9,12.483333
1988,Biathlon,Men's 4 × 7.5-Kilometer Relay,Italy,3,41.9,12.483333
1988,Cross-Country Skiing,Men's 50 Kilometers,Italy,2,41.9,12.483333
1988,Speedskating,Men's 500 Meters,Japan,3,35.68333333,139.75
1988,Alpine Skiing,Men's Slalom,Liechtenstein,3,47.13333333,9.516667
1988,Speedskating,Men's 500 Meters,Netherlands,2,52.35,4.916667
1988,Speedskating,"Men's 5,000 Meters",Netherlands,2,52.35,4.916667
1988,Speedskating,"Men's 5,000 Meters",Netherlands,3,52.35,4.916667
1988,Speedskating,"Men's 10,000 Meters",Netherlands,3,52.35,4.916667
1988,Speedskating,"Women's 1,500 Meters",Netherlands,1,52.35,4.916667
1988,Speedskating,"Women's 3,000 Meters",Netherlands,1,52.35,4.916667
1988,Speedskating,"Women's 5,000 Meters",Netherlands,1,52.35,4.916667
1988,Cross-Country Skiing,Men's 15 Kilometers,Norway,2,59.91666667,10.75
1988,Cross-Country Skiing,Men's 30 Kilometers,Norway,3,59.91666667,10.75
1988,Cross-Country Skiing,Women's 4 × 5-Kilometer Relay,Norway,2,59.91666667,10.75
1988,Ski Jumping,"Men's Large Hill, Individual",Norway,2,59.91666667,10.75
1988,Ski Jumping,"Men's Large Hill, Team",Norway,3,59.91666667,10.75
1988,Biathlon,Men's 10-Kilometer Sprint,Soviet Union,2,55.75,37.6
1988,Biathlon,Men's 10-Kilometer Sprint,Soviet Union,3,55.75,37.6
1988,Biathlon,Men's 20 Kilometers,Soviet Union,2,55.75,37.6
1988,Biathlon,Men's 4 × 7.5-Kilometer Relay,Soviet Union,1,55.75,37.6
1988,Bobsled,Men's Two,Soviet Union,1,55.75,37.6
1988,Bobsled,Men's Four,Soviet Union,3,55.75,37.6
1988,Cross-Country Skiing,Men's 15 Kilometers,Soviet Union,1,55.75,37.6
1988,Cross-Country Skiing,Men's 15 Kilometers,Soviet Union,3,55.75,37.6
1988,Cross-Country Skiing,Men's 30 Kilometers,Soviet Union,1,55.75,37.6
1988,Cross-Country Skiing,Men's 30 Kilometers,Soviet Union,2,55.75,37.6
1988,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Soviet Union,2,55.75,37.6
1988,Cross-Country Skiing,Women's 5 Kilometers,Soviet Union,2,55.75,37.6
1988,Cross-Country Skiing,Women's 5 Kilometers,Soviet Union,3,55.75,37.6
1988,Cross-Country Skiing,Women's 10 Kilometers,Soviet Union,1,55.75,37.6
1988,Cross-Country Skiing,Women's 10 Kilometers,Soviet Union,2,55.75,37.6
1988,Cross-Country Skiing,Women's 20 Kilometers,Soviet Union,1,55.75,37.6
1988,Cross-Country Skiing,Women's 20 Kilometers,Soviet Union,2,55.75,37.6
1988,Cross-Country Skiing,Women's 20 Kilometers,Soviet Union,3,55.75,37.6
1988,Cross-Country Skiing,Women's 4 × 5-Kilometer Relay,Soviet Union,1,55.75,37.6
1988,Figure Skating,Men's Singles,Soviet Union,3,55.75,37.6
1988,Figure Skating,Mixed Pairs,Soviet Union,1,55.75,37.6
1988,Figure Skating,Mixed Pairs,Soviet Union,2,55.75,37.6
1988,Figure Skating,Mixed Ice Dancing,Soviet Union,1,55.75,37.6
1988,Figure Skating,Mixed Ice Dancing,Soviet Union,2,55.75,37.6
1988,Ice Hockey,Men's Ice Hockey,Soviet Union,1,55.75,37.6
1988,Luge,Men's Singles,Soviet Union,3,55.75,37.6
1988,Nordic Combined,Men's Individual,Soviet Union,3,55.75,37.6
1988,Speedskating,"Men's 1,000 Meters",Soviet Union,1,55.75,37.6
1988,Speedskating,"Men's 1,000 Meters",Soviet Union,3,55.75,37.6
1988,Alpine Skiing,Men's Super G,Sweden,3,59.33333333,18.05
1988,Cross-Country Skiing,Men's 50 Kilometers,Sweden,1,59.33333333,18.05
1988,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Sweden,1,59.33333333,18.05
1988,Ice Hockey,Men's Ice Hockey,Sweden,3,59.33333333,18.05
1988,Speedskating,"Men's 5,000 Meters",Sweden,1,59.33333333,18.05
1988,Speedskating,"Men's 10,000 Meters",Sweden,1,59.33333333,18.05
1988,Alpine Skiing,Men's Downhill,Switzerland,1,46.91666667,7.466667
1988,Alpine Skiing,Men's Downhill,Switzerland,2,46.91666667,7.466667
1988,Alpine Skiing,Men's Giant Slalom,Switzerland,3,46.91666667,7.466667
1988,Alpine Skiing,Men's Combined,Switzerland,3,46.91666667,7.466667
1988,Alpine Skiing,Women's Downhill,Switzerland,2,46.91666667,7.466667
1988,Alpine Skiing,Women's Super G,Switzerland,2,46.91666667,7.466667
1988,Alpine Skiing,Women's Giant Slalom,Switzerland,1,46.91666667,7.466667
1988,Alpine Skiing,Women's Giant Slalom,Switzerland,3,46.91666667,7.466667
1988,Alpine Skiing,Women's Slalom,Switzerland,1,46.91666667,7.466667
1988,Alpine Skiing,Women's Combined,Switzerland,2,46.91666667,7.466667
1988,Alpine Skiing,Women's Combined,Switzerland,3,46.91666667,7.466667
1988,Bobsled,Men's Four,Switzerland,1,46.91666667,7.466667
1988,Cross-Country Skiing,Men's 50 Kilometers,Switzerland,3,46.91666667,7.466667
1988,Nordic Combined,Men's Team,Switzerland,2,46.91666667,7.466667
1988,Nordic Combined,Men's Individual,Switzerland,1,46.91666667,7.466667
1988,Figure Skating,Men's Singles,United States,1,38.9072,77.0369
1988,Figure Skating,Mixed Pairs,United States,3,38.9072,77.0369
1988,Figure Skating,Women's Singles,United States,3,38.9072,77.0369
1988,Speedskating,"Men's 1,500 Meters",United States,2,38.9072,77.0369
1988,Speedskating,Women's 500 Meters,United States,1,38.9072,77.0369
1988,Speedskating,"Women's 1,000 Meters",United States,3,38.9072,77.0369
1988,Alpine Skiing,Men's Slalom,West Germany,2,50.7374,7.0982
1988,Alpine Skiing,Women's Downhill,West Germany,1,50.7374,7.0982
1988,Alpine Skiing,Women's Giant Slalom,West Germany,2,50.7374,7.0982
1988,Alpine Skiing,Women's Slalom,West Germany,3,50.7374,7.0982
1988,Biathlon,Men's 4 × 7.5-Kilometer Relay,West Germany,2,50.7374,7.0982
1988,Luge,Men's Singles,West Germany,2,50.7374,7.0982
1988,Luge,Men's Doubles,West Germany,3,50.7374,7.0982
1988,Nordic Combined,Men's Team,West Germany,1,50.7374,7.0982
1988,Alpine Skiing,Women's Slalom,Yugoslavia,2,43.85,18.25
1988,Ski Jumping,"Men's Large Hill, Individual",Yugoslavia,3,43.85,18.25
1988,Ski Jumping,"Men's Large Hill, Team",Yugoslavia,2,43.85,18.25
1992,Alpine Skiing,Men's Downhill,Austria,1,48.2,16.366667
1992,Alpine Skiing,Men's Downhill,Austria,3,48.2,16.366667
1992,Alpine Skiing,Men's Slalom,Austria,3,48.2,16.366667
1992,Alpine Skiing,Women's Downhill,Austria,3,48.2,16.366667
1992,Alpine Skiing,Women's Giant Slalom,Austria,2,48.2,16.366667
1992,Alpine Skiing,Women's Slalom,Austria,1,48.2,16.366667
1992,Alpine Skiing,Women's Combined,Austria,1,48.2,16.366667
1992,Alpine Skiing,Women's Combined,Austria,2,48.2,16.366667
1992,Bobsled,Men's Four,Austria,1,48.2,16.366667
1992,Luge,Men's Singles,Austria,2,48.2,16.366667
1992,Luge,Men's Singles,Austria,3,48.2,16.366667
1992,Luge,Women's Singles,Austria,1,48.2,16.366667
1992,Luge,Women's Singles,Austria,2,48.2,16.366667
1992,Nordic Combined,Men's Team,Austria,3,48.2,16.366667
1992,Nordic Combined,Men's Individual,Austria,3,48.2,16.366667
1992,Ski Jumping,"Men's Normal Hill, Individual",Austria,1,48.2,16.366667
1992,Ski Jumping,"Men's Normal Hill, Individual",Austria,2,48.2,16.366667
1992,Ski Jumping,"Men's Large Hill, Individual",Austria,2,48.2,16.366667
1992,Ski Jumping,"Men's Large Hill, Individual",Austria,3,48.2,16.366667
1992,Ski Jumping,"Men's Large Hill, Team",Austria,2,48.2,16.366667
1992,Speedskating,"Women's 3,000 Meters",Austria,3,48.2,16.366667
1992,Alpine Skiing,Women's Downhill,Canada,1,45.41666667,-75.7
1992,Biathlon,Women's 15 Kilometers,Canada,3,45.41666667,-75.7
1992,Figure Skating,Mixed Pairs,Canada,3,45.41666667,-75.7
1992,Ice Hockey,Men's Ice Hockey,Canada,2,45.41666667,-75.7
1992,Short-Track Speedskating,"Men's 1,000 Meters",Canada,2,45.41666667,-75.7
1992,Short-Track Speedskating,"Men's 5,000-Meter Relay",Canada,2,45.41666667,-75.7
1992,Short-Track Speedskating,"Women's 3,000-Meter Relay",Canada,1,45.41666667,-75.7
1992,Short-Track Speedskating,Women's 500 Meters,China,2,39.91666667,116.383333
1992,Speedskating,Women's 500 Meters,China,2,39.91666667,116.383333
1992,Speedskating,"Women's 1,000 Meters",China,2,39.91666667,116.383333
1992,Figure Skating,Men's Singles,Czechoslovakia,3,50.08333333,14.466667
1992,Ice Hockey,Men's Ice Hockey,Czechoslovakia,3,50.08333333,14.466667
1992,Ski Jumping,"Men's Large Hill, Team",Czechoslovakia,3,50.08333333,14.466667
1992,Biathlon,Men's 10-Kilometer Sprint,Finland,3,60.16666667,24.933333
1992,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Finland,3,60.16666667,24.933333
1992,Cross-Country Skiing,Women's 5 Kilometers,Finland,1,60.16666667,24.933333
1992,Cross-Country Skiing,Women's 15 Kilometers,Finland,2,60.16666667,24.933333
1992,Ski Jumping,"Men's Normal Hill, Individual",Finland,3,60.16666667,24.933333
1992,Ski Jumping,"Men's Large Hill, Individual",Finland,1,60.16666667,24.933333
1992,Ski Jumping,"Men's Large Hill, Team",Finland,1,60.16666667,24.933333
1992,Alpine Skiing,Men's Downhill,France,2,48.86666667,2.333333
1992,Alpine Skiing,Women's Super G,France,2,48.86666667,2.333333
1992,Alpine Skiing,Women's Combined,France,3,48.86666667,2.333333
1992,Biathlon,Women's 3 × 7.5-Kilometer Relay,France,1,48.86666667,2.333333
1992,Figure Skating,Mixed Ice Dancing,France,2,48.86666667,2.333333
1992,Freestyle Skiing,Men's Moguls,France,1,48.86666667,2.333333
1992,Freestyle Skiing,Men's Moguls,France,2,48.86666667,2.333333
1992,Nordic Combined,Men's Individual,France,1,48.86666667,2.333333
1992,Nordic Combined,Men's Individual,France,2,48.86666667,2.333333
1992,Alpine Skiing,Women's Super G,Germany,3,52.51666667,13.4
1992,Biathlon,Men's 10-Kilometer Sprint,Germany,1,52.51666667,13.4
1992,Biathlon,Men's 10-Kilometer Sprint,Germany,2,52.51666667,13.4
1992,Biathlon,Men's 20 Kilometers,Germany,2,52.51666667,13.4
1992,Biathlon,Men's 4 × 7.5-Kilometer Relay,Germany,1,52.51666667,13.4
1992,Biathlon,Women's 7.5-Kilometer Sprint,Germany,2,52.51666667,13.4
1992,Biathlon,Women's 15 Kilometers,Germany,1,52.51666667,13.4
1992,Biathlon,Women's 3 × 7.5-Kilometer Relay,Germany,2,52.51666667,13.4
1992,Bobsled,Men's Two,Germany,2,52.51666667,13.4
1992,Bobsled,Men's Two,Germany,3,52.51666667,13.4
1992,Bobsled,Men's Four,Germany,2,52.51666667,13.4
1992,Luge,Men's Singles,Germany,1,52.51666667,13.4
1992,Luge,Men's Doubles,Germany,1,52.51666667,13.4
1992,Luge,Men's Doubles,Germany,2,52.51666667,13.4
1992,Luge,Women's Singles,Germany,3,52.51666667,13.4
1992,Speedskating,Men's 500 Meters,Germany,1,52.51666667,13.4
1992,Speedskating,"Men's 1,000 Meters",Germany,1,52.51666667,13.4
1992,Speedskating,Women's 500 Meters,Germany,3,52.51666667,13.4
1992,Speedskating,"Women's 1,000 Meters",Germany,3,52.51666667,13.4
1992,Speedskating,"Women's 1,500 Meters",Germany,1,52.51666667,13.4
1992,Speedskating,"Women's 1,500 Meters",Germany,2,52.51666667,13.4
1992,Speedskating,"Women's 3,000 Meters",Germany,1,52.51666667,13.4
1992,Speedskating,"Women's 3,000 Meters",Germany,2,52.51666667,13.4
1992,Speedskating,"Women's 5,000 Meters",Germany,1,52.51666667,13.4
1992,Speedskating,"Women's 5,000 Meters",Germany,2,52.51666667,13.4
1992,Speedskating,"Women's 5,000 Meters",Germany,3,52.51666667,13.4
1992,Alpine Skiing,Men's Giant Slalom,Italy,1,41.9,12.483333
1992,Alpine Skiing,Men's Slalom,Italy,2,41.9,12.483333
1992,Alpine Skiing,Men's Combined,Italy,1,41.9,12.483333
1992,Alpine Skiing,Men's Combined,Italy,2,41.9,12.483333
1992,Alpine Skiing,Women's Super G,Italy,1,41.9,12.483333
1992,Cross-Country Skiing,Men's 10 Kilometers,Italy,2,41.9,12.483333
1992,Cross-Country Skiing,Men's 50 Kilometers,Italy,2,41.9,12.483333
1992,Cross-Country Skiing,Men's 50 Kilometers,Italy,3,41.9,12.483333
1992,Cross-Country Skiing,Men's 10/15-Kilometer pursuit,Italy,3,41.9,12.483333
1992,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Italy,2,41.9,12.483333
1992,Cross-Country Skiing,Women's 30 Kilometers,Italy,1,41.9,12.483333
1992,Cross-Country Skiing,Women's 5/10-Kilometer pursuit,Italy,2,41.9,12.483333
1992,Cross-Country Skiing,Women's 4 × 5-Kilometer Relay,Italy,3,41.9,12.483333
1992,Luge,Men's Doubles,Italy,3,41.9,12.483333
1992,Figure Skating,Women's Singles,Japan,2,35.68333333,139.75
1992,Nordic Combined,Men's Team,Japan,1,35.68333333,139.75
1992,Short-Track Speedskating,"Men's 5,000-Meter Relay",Japan,3,35.68333333,139.75
1992,Speedskating,Men's 500 Meters,Japan,2,35.68333333,139.75
1992,Speedskating,Men's 500 Meters,Japan,3,35.68333333,139.75
1992,Speedskating,"Men's 1,000 Meters",Japan,3,35.68333333,139.75
1992,Speedskating,"Women's 1,500 Meters",Japan,3,35.68333333,139.75
1992,Alpine Skiing,Men's Super G,Luxembourg,2,49.6,6.116667
1992,Alpine Skiing,Men's Giant Slalom,Luxembourg,2,49.6,6.116667
1992,Speedskating,"Men's 1,500 Meters",Netherlands,3,52.35,4.916667
1992,Speedskating,"Men's 5,000 Meters",Netherlands,2,52.35,4.916667
1992,Speedskating,"Men's 5,000 Meters",Netherlands,3,52.35,4.916667
1992,Speedskating,"Men's 10,000 Meters",Netherlands,1,52.35,4.916667
1992,Alpine Skiing,Women's Slalom,New Zealand,2,-41.3,174.783333
1992,Short-Track Speedskating,Women's 500 Meters,North Korea,3,39.01666667,125.75
1992,Alpine Skiing,Men's Super G,Norway,1,59.91666667,10.75
1992,Alpine Skiing,Men's Super G,Norway,3,59.91666667,10.75
1992,Alpine Skiing,Men's Giant Slalom,Norway,3,59.91666667,10.75
1992,Alpine Skiing,Men's Slalom,Norway,1,59.91666667,10.75
1992,Cross-Country Skiing,Men's 10 Kilometers,Norway,1,59.91666667,10.75
1992,Cross-Country Skiing,Men's 30 Kilometers,Norway,1,59.91666667,10.75
1992,Cross-Country Skiing,Men's 30 Kilometers,Norway,2,59.91666667,10.75
1992,Cross-Country Skiing,Men's 30 Kilometers,Norway,3,59.91666667,10.75
1992,Cross-Country Skiing,Men's 50 Kilometers,Norway,1,59.91666667,10.75
1992,Cross-Country Skiing,Men's 10/15-Kilometer pursuit,Norway,1,59.91666667,10.75
1992,Cross-Country Skiing,Men's 10/15-Kilometer pursuit,Norway,2,59.91666667,10.75
1992,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Norway,1,59.91666667,10.75
1992,Cross-Country Skiing,Women's 4 × 5-Kilometer Relay,Norway,2,59.91666667,10.75
1992,Freestyle Skiing,Women's Moguls,Norway,3,59.91666667,10.75
1992,Nordic Combined,Men's Team,Norway,2,59.91666667,10.75
1992,Speedskating,"Men's 1,500 Meters",Norway,1,59.91666667,10.75
1992,Speedskating,"Men's 1,500 Meters",Norway,2,59.91666667,10.75
1992,Speedskating,"Men's 5,000 Meters",Norway,1,59.91666667,10.75
1992,Speedskating,"Men's 10,000 Meters",Norway,2,59.91666667,10.75
1992,Speedskating,"Men's 10,000 Meters",Norway,3,59.91666667,10.75
1992,Short-Track Speedskating,"Men's 1,000 Meters",South Korea,1,37.55,126.983333
1992,Short-Track Speedskating,"Men's 1,000 Meters",South Korea,3,37.55,126.983333
1992,Short-Track Speedskating,"Men's 5,000-Meter Relay",South Korea,1,37.55,126.983333
1992,Speedskating,"Men's 1,000 Meters",South Korea,2,37.55,126.983333
1992,Alpine Skiing,Women's Slalom,Spain,3,40.4,-3.683333
1992,Alpine Skiing,Women's Giant Slalom,Sweden,1,59.33333333,18.05
1992,Biathlon,Men's 20 Kilometers,Sweden,3,59.33333333,18.05
1992,Biathlon,Men's 4 × 7.5-Kilometer Relay,Sweden,3,59.33333333,18.05
1992,Cross-Country Skiing,Men's 10 Kilometers,Sweden,3,59.33333333,18.05
1992,Alpine Skiing,Men's Combined,Switzerland,3,46.91666667,7.466667
1992,Bobsled,Men's Two,Switzerland,1,46.91666667,7.466667
1992,Bobsled,Men's Four,Switzerland,3,46.91666667,7.466667
1992,Biathlon,Men's 20 Kilometers,Unified Team,1,53.9,27.566667
1992,Biathlon,Men's 4 × 7.5-Kilometer Relay,Unified Team,2,53.9,27.566667
1992,Biathlon,Women's 7.5-Kilometer Sprint,Unified Team,1,53.9,27.566667
1992,Biathlon,Women's 7.5-Kilometer Sprint,Unified Team,3,53.9,27.566667
1992,Biathlon,Women's 15 Kilometers,Unified Team,2,53.9,27.566667
1992,Biathlon,Women's 3 × 7.5-Kilometer Relay,Unified Team,3,53.9,27.566667
1992,Cross-Country Skiing,Women's 5 Kilometers,Unified Team,2,53.9,27.566667
1992,Cross-Country Skiing,Women's 5 Kilometers,Unified Team,3,53.9,27.566667
1992,Cross-Country Skiing,Women's 15 Kilometers,Unified Team,1,53.9,27.566667
1992,Cross-Country Skiing,Women's 15 Kilometers,Unified Team,3,53.9,27.566667
1992,Cross-Country Skiing,Women's 30 Kilometers,Unified Team,2,53.9,27.566667
1992,Cross-Country Skiing,Women's 30 Kilometers,Unified Team,3,53.9,27.566667
1992,Cross-Country Skiing,Women's 5/10-Kilometer pursuit,Unified Team,1,53.9,27.566667
1992,Cross-Country Skiing,Women's 5/10-Kilometer pursuit,Unified Team,3,53.9,27.566667
1992,Cross-Country Skiing,Women's 4 × 5-Kilometer Relay,Unified Team,1,53.9,27.566667
1992,Figure Skating,Men's Singles,Unified Team,1,53.9,27.566667
1992,Figure Skating,Mixed Pairs,Unified Team,1,53.9,27.566667
1992,Figure Skating,Mixed Pairs,Unified Team,2,53.9,27.566667
1992,Figure Skating,Mixed Ice Dancing,Unified Team,1,53.9,27.566667
1992,Figure Skating,Mixed Ice Dancing,Unified Team,3,53.9,27.566667
1992,Freestyle Skiing,Women's Moguls,Unified Team,2,53.9,27.566667
1992,Ice Hockey,Men's Ice Hockey,Unified Team,1,53.9,27.566667
1992,Short-Track Speedskating,"Women's 3,000-Meter Relay",Unified Team,3,53.9,27.566667
1992,Alpine Skiing,Women's Downhill,United States,2,38.9072,77.0369
1992,Alpine Skiing,Women's Giant Slalom,United States,2,38.9072,77.0369
1992,Figure Skating,Men's Singles,United States,2,38.9072,77.0369
1992,Figure Skating,Women's Singles,United States,1,38.9072,77.0369
1992,Figure Skating,Women's Singles,United States,3,38.9072,77.0369
1992,Freestyle Skiing,Men's Moguls,United States,3,38.9072,77.0369
1992,Freestyle Skiing,Women's Moguls,United States,1,38.9072,77.0369
1992,Short-Track Speedskating,Women's 500 Meters,United States,1,38.9072,77.0369
1992,Short-Track Speedskating,"Women's 3,000-Meter Relay",United States,2,38.9072,77.0369
1992,Speedskating,Women's 500 Meters,United States,1,38.9072,77.0369
1992,Speedskating,"Women's 1,000 Meters",United States,1,38.9072,77.0369
1994,Short-Track Speedskating,"Men's 5,000-Meter Relay",Australia,3,-35.26666667,149.133333
1994,Alpine Skiing,Men's Giant Slalom,Austria,3,48.2,16.366667
1994,Alpine Skiing,Men's Slalom,Austria,1,48.2,16.366667
1994,Alpine Skiing,Women's Slalom,Austria,2,48.2,16.366667
1994,Luge,Men's Singles,Austria,2,48.2,16.366667
1994,Luge,Women's Singles,Austria,3,48.2,16.366667
1994,Ski Jumping,"Men's Large Hill, Individual",Austria,3,48.2,16.366667
1994,Ski Jumping,"Men's Large Hill, Team",Austria,3,48.2,16.366667
1994,Speedskating,"Women's 1,500 Meters",Austria,1,48.2,16.366667
1994,Speedskating,"Women's 3,000 Meters",Austria,2,48.2,16.366667
1994,Biathlon,Women's 7.5-Kilometer Sprint,Belarus,2,53.9,27.566667
1994,Speedskating,"Men's 1,000 Meters",Belarus,2,53.9,27.566667
